link,question_number,eng_question,n_wrong_total,n_wrong_eng,n_wrong_est,n_wrong_fin,n_wrong_swe
https://en.wikinews.org/wiki/Researchers_report_rapid_formation_of_new_bird_species_in_Gal%C3%A1pagos_islands,2,Which of the following was not reported by researchers?,0,0,0,0,0
https://en.wikinews.org/wiki/Romanian_artists_auction_off_their_works_for_tsunami_victims,1,Where will CowParade take place?,0,0,0,0,0
https://en.wikinews.org/wiki/Russian_military_cargo_jet_crash_kills_eleven_in_Siberia,1,What caused Russia to suspend the use of II-76s?,0,0,0,0,0
https://en.wikinews.org/wiki/Russian_military_cargo_jet_crash_kills_eleven_in_Siberia,2,What is the II-76?,0,0,0,0,0
https://en.wikinews.org/wiki/Sandra_Fluke_insists_she_will_not_be_silenced,2,"According to the passage, what did some people not want women speaking out about?",0,0,0,0,0
https://en.wikinews.org/wiki/Saturn%27s_moon_Titan_hosts_liquid_lakes_and_rivers,1,"According to the passage, which planetary body is the most dynamic?",0,0,0,0,0
https://en.wikinews.org/wiki/Scientists_say_new_medical_diagnostic_chip_can_sort_cells_anywhere_with_an_inkjet,1,Where do researchers think the new chip will be the most significant?,0,0,0,0,0
https://en.wikinews.org/wiki/Scientists_say_new_medical_diagnostic_chip_can_sort_cells_anywhere_with_an_inkjet,2,What method will be used to construct the diagnostic tool?,0,0,0,0,0
https://en.wikinews.org/wiki/Scottish_Justice_Secretary_%27acutely_aware_of_unusual_publicity%27_in_Kular_case,1,"According to the passage, what will there not be more of until the indictment?",0,0,0,0,0
https://en.wikinews.org/wiki/Sealing_ships_trapped_in_ice_off_coast_of_Newfoundland,1,"According to the passage, what is not a current problem for sealers?",0,0,0,0,0
https://en.wikinews.org/wiki/Sealing_ships_trapped_in_ice_off_coast_of_Newfoundland,2,"In addition to the ice, what else is affecting rescue efforts?",0,0,0,0,0
https://en.wikinews.org/wiki/September_11_attacks_remembered_in_US,1,Where are the two beams of light shining?,0,0,0,0,0
https://en.wikinews.org/wiki/September_11_attacks_remembered_in_US,2,"According to the passage, when are new skyscrapers being built at the site?",0,0,0,0,0
https://en.wikinews.org/wiki/Seven_killed_in_Chinese_bombing,1,"According to the passage, which statement about the suspect is not true?",0,0,0,0,0
https://en.wikinews.org/wiki/Seven_killed_in_Chinese_bombing,2,What information regarding the attack have the authorities confirmed?,0,0,0,0,0
https://en.wikinews.org/wiki/Space_station_crew_perform_successful_spacewalk,1,Which of the following did the space station have trouble with during the mission?,0,0,0,0,0
https://en.wikinews.org/wiki/Spam_mailer_gets_9_year_jail_sentence,1,Which of the following statements about the case is not true?,0,0,0,0,0
https://en.wikinews.org/wiki/Spanish_football:_Sevilla_signs_Aleix_Vidal_from_FC_Barcelona,2,How many games has Vidal played for Barça?,0,0,0,0,0
https://en.wikinews.org/wiki/Spanish_football_captain_dies_at_26,1,Who was the opposing team in the match?,0,0,0,0,0
https://en.wikinews.org/wiki/Spanish_football_captain_dies_at_26,2,Why was Jarque staying in the hotel?,0,0,0,0,0
"https://en.wikinews.org/wiki/Strong_6.3_earthquake_reported_in_Sumatra,_Indonesia",1,Why wouldn’t the Jakarta geophysics agency issue a warning?,0,0,0,0,0
"https://en.wikinews.org/wiki/Sun%27s_mood_swings_not_so_strange_after_all,_say_scientists",1,Which of the these motivate the activity of the Sun and all other stars?,0,0,0,0,0
"https://en.wikinews.org/wiki/Sun%27s_mood_swings_not_so_strange_after_all,_say_scientists",2,How is a star’s Rossby number determined?,0,0,0,0,0
https://en.wikinews.org/wiki/Support_for_an_Australian_republic_slips,2,"According to Julie Gillard, when should Australia become a republic?",0,0,0,0,0
https://en.wikinews.org/wiki/Susan_G._Komen_Foundation_stops_funding_to_Planned_Parenthood,1,Which organisation is under legal investigation?,0,0,0,0,0
https://en.wikinews.org/wiki/Susan_G._Komen_Foundation_stops_funding_to_Planned_Parenthood,2,Cliff Stearns is the head of which committee?,0,0,0,0,0
https://en.wikinews.org/wiki/Taiwanese_consumer_laptop_market_faces_change_following_ASUStek_winning_sustainability_award,1,Which company was awarded the Taiwan Sustainable Award in 2007?,0,0,0,0,0
https://en.wikinews.org/wiki/Taiwanese_consumer_laptop_market_faces_change_following_ASUStek_winning_sustainability_award,2,What is the ASUS Eee PC?,0,0,0,0,0
https://en.wikinews.org/wiki/Teen_post_officer_hides_400_New_Year_cards_in_Japanese_snow,1,Who was responsible for the missing postal documents?,0,0,0,0,0
https://en.wikinews.org/wiki/Teen_post_officer_hides_400_New_Year_cards_in_Japanese_snow,2,"According to the passage, who issued an apology regarding the missing documents?",0,0,0,0,0
https://en.wikinews.org/wiki/Tennis:_Andy_Murray_wins_Montreal_Masters_2009,1,When did Del Potro need to address his shoulder issue?,0,0,0,0,0
https://en.wikinews.org/wiki/Tennis:_Andy_Murray_wins_Montreal_Masters_2009,2,What was the result of the first tie break?,0,0,0,0,0
https://en.wikinews.org/wiki/The_Onion:_An_interview_with_%27America%27s_Finest_News_Source%27,1,Which news parody source was created by two former UW students?,0,0,0,0,0
https://en.wikinews.org/wiki/The_Onion:_An_interview_with_%27America%27s_Finest_News_Source%27,2,"According to the passage, which of these is not included within The Onion’s news parody empire?",0,0,0,0,0
https://en.wikinews.org/wiki/Thousands_march_in_London_calling_for_David_Cameron%27s_resignation_over_tax_affairs,1,"According to the passage, what was being guarded by police?",0,0,0,0,0
https://en.wikinews.org/wiki/Thousands_march_in_London_calling_for_David_Cameron%27s_resignation_over_tax_affairs,2,At what time did the police ask protestors to move in order to avoid further traffic buildup?,0,0,0,0,0
https://en.wikinews.org/wiki/Tourist_plane_crash_in_Papua_New_Guinea_leaves_thirteen_dead,2,What caused Flight CG4684 to abort its landing?,0,0,0,0,0
https://en.wikinews.org/wiki/Tropical_Storm_Danielle_forms_in_Atlantic_Ocean,1,Why is it challenging to gauge the possible impact of Tropical Storm Danielle?,0,0,0,0,0
https://en.wikinews.org/wiki/Two-day_bird_flu_conference_draws_$1.9_billion_in_pledges,1,"According to the passage, what is suggested must happen with the disease before causing a global epidemic?",0,0,0,0,0
https://en.wikinews.org/wiki/Typhoon_prompts_massive_evacuations_in_China,1,"According to the passage, how far away from Fujian was the typhoon?",0,0,0,0,0
https://en.wikinews.org/wiki/UK_government_outlines_plans_for_rail_transport,1,"According to the passage, which of the following is the government’s overall goal?",0,0,0,0,0
https://en.wikinews.org/wiki/UN_Security_Council_heads_to_Haiti_amid_political_instability,2,Who suggested that the last CEP resign?,0,0,0,0,0
https://en.wikinews.org/wiki/USA_Gymnastics_board_resigning_after_sex_abuse,2,"According to the statement, what is the main goal of both USA Gymnastics and the United States Olympic Committee moving forward?",0,0,0,0,0
https://en.wikinews.org/wiki/US_President_Trump_announces_troop_withdrawal_from_Syria,2,"According to the statement, which country assumed the responsibility of guarding captive fighters?",0,0,0,0,0
https://en.wikinews.org/wiki/US_helicopter_with_17_on_board_believed_to_have_been_shot_down_in_Afghanistan,2,In what type of terrain did the crash occur?,0,0,0,0,0
https://en.wikinews.org/wiki/US_officials_flood_Grand_Canyon_to_restore_ecosystem,1,What are officials hoping for as a result of the flood?,0,0,0,0,0
https://en.wikinews.org/wiki/United_States_warns_of_suicide_attacks_in_Kenya_and_Ethiopia,1,"According to the passage, who gave the United States intel about possible attacks?",0,0,0,0,0
https://en.wikinews.org/wiki/United_States_warns_of_suicide_attacks_in_Kenya_and_Ethiopia,2,Which of the following statements accurately describes the extremists’ alleged attack plan?,0,0,0,0,0
https://en.wikinews.org/wiki/War_between_top_lawyers_in_Greece,1,Which of the following people is not a lawyer?,0,0,0,0,0
https://en.wikinews.org/wiki/Young_motorcycle_racer_Peter_Lenz_dies_in_race_crash_aged_13,1,When did Peter Lenz die?,0,0,0,0,0
https://en.wikinews.org/wiki/Young_motorcycle_racer_Peter_Lenz_dies_in_race_crash_aged_13,2,Who is Xavier Zayat?,0,0,0,0,0
https://en.wikivoyage.org/wiki/Aggregators,2,"According to the passage, what should travelers do first in order to secure the best possible flight prices?",0,0,0,0,0
https://en.wikivoyage.org/wiki/Airline_alliances,2,"According to the passage, who might offer a more frequent flyer points?",0,0,0,0,0
https://en.wikivoyage.org/wiki/Alcoholic_beverages,1,"According to the passage, which of the following senses can be impaired by excessive alcohol consumption?",0,0,0,0,0
https://en.wikivoyage.org/wiki/Angkor_Archaeological_Park,1,"According to the passage, which of the following makes a visit to Phnom Krom worthwhile?",0,0,0,0,0
https://en.wikivoyage.org/wiki/Astronomy,2,Where is a modern research telescope likely to be housed?,0,0,0,0,0
https://en.wikivoyage.org/wiki/Baltic_Sea_ferries,1,"According to the passage, what should a passenger check if their cruise is in the winter?",0,0,0,0,0
https://en.wikivoyage.org/wiki/Bed_and_breakfasts,1,"Based on the passage, which of the following amenities is not likely to be prioritized by a high end bed and breakfast?",0,0,0,0,0
https://en.wikivoyage.org/wiki/Beijing_2022,1,"According to the passage, which of the following will  not be held in Beijing in 2022?",0,0,0,0,0
https://en.wikivoyage.org/wiki/Birdwatching,1,Who has the highest risk of contracting avian influenza?,0,0,0,0,0
https://en.wikivoyage.org/wiki/Boating_on_the_Baltic_Sea,2,What does the White Sea–Baltic Canal connect?,0,0,0,0,0
https://en.wikivoyage.org/wiki/Border_crossing,2,"According to the passage, when might your ID be inspected on some cross-border trains?",0,0,0,0,0
https://en.wikivoyage.org/wiki/Botanical_tourism_in_Singapore,1,Which of the following is issues is mostly likely to arise while staying in the high tropics area of Singapore?,0,0,0,0,0
https://en.wikivoyage.org/wiki/Bread_and_confectionery,1,Who might want to avoid eating German pastries?,0,0,0,0,0
https://en.wikivoyage.org/wiki/Buffalo-Pittsburgh_Highway,1,Which of the following statements does not accurately describe the drive between Point Marion and Fairmont?,0,0,0,0,0
https://en.wikivoyage.org/wiki/Buffalo-Pittsburgh_Highway,2,"According to the passage, which of these should be a main concern for drivers traveling on the Buffalo-Pittsburg highway?",0,0,0,0,0
https://en.wikivoyage.org/wiki/Canyoning,2,Which of the following may be necessary for a successful canyoning excursion?,0,0,0,0,0
https://en.wikivoyage.org/wiki/Casablanca,1,"According to the passage, who rebuilt Casablanca the second time?",0,0,0,0,0
https://en.wikivoyage.org/wiki/Cascais,1,"According to the passage, how did Sintra gain recognition amongst foreigners?",0,0,0,0,0
https://en.wikivoyage.org/wiki/Charlotte_with_children,1,"While taking a taxi in Charlotte, what could lead to an additional charge?",0,0,0,0,0
https://en.wikivoyage.org/wiki/Chile,1,"Prior to the arrival of the Spanish, who controlled  the northern part of Chile?",0,0,0,0,0
https://en.wikivoyage.org/wiki/Cold_weather,1,"According to the passage, which type of boot is suitable for potentially slippery winter conditions?",0,0,0,0,0
https://en.wikivoyage.org/wiki/Cold_weather,2,Which of these would not help improve traction on icy roads during wintery conditions?,0,0,0,0,0
https://en.wikivoyage.org/wiki/Cook_Islands,1,Which of the following is an accurate similarity between Hawaii and the Cook Islands?,0,0,0,0,0
https://en.wikivoyage.org/wiki/Corcovado_National_Park,2,"According to the passage, where could you reserve a park permit if you wanted to use cash instead of credit?",0,0,0,0,0
https://en.wikivoyage.org/wiki/Cross_country_skiing,1,"According to the passage, what kind of skiing is done in steeper terrain?",0,0,0,0,0
https://en.wikivoyage.org/wiki/Dangerous_animals,2,"According to the passage, which of the following statements about moose is not true?",0,0,0,0,0
https://en.wikivoyage.org/wiki/Deserts,2,Which of the following is not mentioned as a potential threat for desert travelers?,0,0,0,0,0
https://en.wikivoyage.org/wiki/East_African_Islands,1,Which of the following is typically associated with the largest island off of the eastern African coast?,0,0,0,0,0
https://en.wikivoyage.org/wiki/Eye_care,2,What might be a potential risk of purchasing high-end frames in a foreign country?,0,0,0,0,0
https://en.wikivoyage.org/wiki/Falkland_Islands,2,"Based on the passage, when traveling in the Falklands from the United States, where might a form of payment other than a credit card be especially useful?",0,0,0,0,0
https://en.wikivoyage.org/wiki/Festivals_of_Kerala,1,Which event is not associated with the celebration of the temple festivals?,0,0,0,0,0
https://en.wikivoyage.org/wiki/Festivals_of_Kerala,2,Where can decorated elephants be seen?,0,0,0,0,0
https://en.wikivoyage.org/wiki/GPS_navigation,2,What is a not good reason to use a GPS navigation app as opposed to a standalone device?,0,0,0,0,0
https://en.wikivoyage.org/wiki/German_phrasebook,2,"According to the passage, what could the capitalization of nouns make more difficult?",0,0,0,0,0
https://en.wikivoyage.org/wiki/Goma,1,"Based on the passage, travelers should take additional precautions before visiting which location?",0,0,0,0,0
https://en.wikivoyage.org/wiki/Grand_old_hotels,1,Which of the following is least likely to be found at the type of hotels described in the passage?,0,0,0,0,0
https://en.wikivoyage.org/wiki/Grand_old_hotels,2,"Based on the information presented in passage, which of the following offerings would hotel guests be least likely to prioritize?",0,0,0,0,0
https://en.wikivoyage.org/wiki/Guanajuato,1,Which of the following is now used as a central plaza?,0,0,0,0,0
https://en.wikivoyage.org/wiki/Hiking,1,"Based on the passage, which of the following statements about day hiking would be considered inaccurate?",0,0,0,0,0
https://en.wikivoyage.org/wiki/Hill_stations_in_India,1,When should tourists interested in skiing visit the hill stations?,0,0,0,0,0
https://en.wikivoyage.org/wiki/Hostels,1,"According to the passage, which type of guest is least likely to be found in a shared hostel room?",0,0,0,0,0
https://en.wikivoyage.org/wiki/Hostels,2,"Based on the passage, who is most likely to stay at a hostel?",0,0,0,0,0
https://en.wikivoyage.org/wiki/Indigenous_Australian_culture,1,"According to the passage, which of the following statements accurately describes boomerang throwing?",0,0,0,0,0
https://en.wikivoyage.org/wiki/Indonesian_cuisine,1,Which of the following is predominantly used in Javanese cuisine?,0,0,0,0,0
https://en.wikivoyage.org/wiki/Infectious_diseases,1,"According to the passage, how is a contagious disease spread?",0,0,0,0,0
https://en.wikivoyage.org/wiki/Internet_telephony,1,What allows someone to use a phone company outside of their immediate area?,0,0,0,0,0
https://en.wikivoyage.org/wiki/Internet_telephony,2,"According to the passage, what might need to be done in order to receive certain calls?",0,0,0,0,0
https://en.wikivoyage.org/wiki/Italian_phrasebook,1,Which of the following does not accurately describe the pronunciation of Italian words?,0,0,0,0,0
https://en.wikivoyage.org/wiki/Japan%27s_Top_100_Cherry_Blossom_Spots,1,The word hanami refers to the viewing of what?,0,0,0,0,0
https://en.wikivoyage.org/wiki/Japan%27s_Top_100_Cherry_Blossom_Spots,2,Who hosted the first parties dedicated to viewing cherry blossoms?,0,0,0,0,0
https://en.wikivoyage.org/wiki/Maori_culture,2,Which of the following is not mentioned as a typical way to heat the hangi pit?,0,0,0,0,0
https://en.wikivoyage.org/wiki/Meteora,1,What might result in special recognition from a monk or nun?,0,0,0,0,0
https://en.wikivoyage.org/wiki/Moldova,1,Conflict over which of the following led to the creation of the Transnistria Republic?,0,0,0,0,0
https://en.wikivoyage.org/wiki/Murals_and_graffiti,2,"According to the passage, which of the following would be associated with an established graffiti artist, as opposed to vandalism?",0,0,0,0,0
https://en.wikivoyage.org/wiki/Music_festival_circuit,1,What aspect of music festivals do some attendants consider to be a crucial part of the experience?,0,0,0,0,0
https://en.wikivoyage.org/wiki/Music_festival_circuit,2,"According to the passage, what should a festival attendant prioritize if they want to camp close to the music?",0,0,0,0,0
https://en.wikivoyage.org/wiki/New_Mexico_Pueblos,1,"According to the passage, where should visitors avoid when seeking nightlife in northern New Mexico?",0,0,0,0,0
https://en.wikivoyage.org/wiki/New_Mexico_Pueblos,2,"According to the passage, where is a visitor most likely to find well-known entertainment in northern New Mexico?",0,0,0,0,0
https://en.wikivoyage.org/wiki/Noum%C3%A9a,2,"Based on the area described in the passage, which of the following beverage orders is likely to be confused by a server?",0,0,0,0,0
https://en.wikivoyage.org/wiki/Paris,1,"According to the passage, what is the best way to get a Parisian to warm up to you?",0,0,0,0,0
https://en.wikivoyage.org/wiki/Past_events/Wikimania_2018_Cape_Town_Guidebook,1,What is a benefit of First Class on Cape Town’s MetroRail?,0,0,0,0,0
https://en.wikivoyage.org/wiki/Past_events/Wikimania_2018_Cape_Town_Guidebook,2,"According to the passage, what does every commuter train in Cape Town have?",0,0,0,0,0
https://en.wikivoyage.org/wiki/Phone_service,1,Where can prepaid phone cards be purchased?,0,0,0,0,0
https://en.wikivoyage.org/wiki/Plitvice_Lakes_National_Park,1,"According to the passage, which of the following trees is less common in the Plitvice Lakes national park?",0,0,0,0,0
https://en.wikivoyage.org/wiki/Plitvice_Lakes_National_Park,2,Which of the following rare fauna can be found in the Plitvice Lakes national park?,0,0,0,0,0
https://en.wikivoyage.org/wiki/Regional_coding,1,"According to the passage, what do region codes actually help with?",0,0,0,0,0
https://en.wikivoyage.org/wiki/Returning_home,1,"When arriving in your homeland, which process is typically informal?",0,0,0,0,0
https://en.wikivoyage.org/wiki/Round_the_world_flights,1,"Based on the information given in the passage, who covers the most crossings in the Southern Hemisphere?",0,0,0,0,0
https://en.wikivoyage.org/wiki/Round_the_world_flights,2,Which airline alliance covers the least amount of ocean crossings in the Southern Hemisphere?,0,0,0,0,0
https://en.wikivoyage.org/wiki/San_Francisco,1,"According to the passage, what contributed to San Francisco’s worldwide recognition?",0,0,0,0,0
https://en.wikivoyage.org/wiki/Snow_safety,2,"According to the passage, which of the following comes down as avalanches?",0,0,0,0,0
https://en.wikivoyage.org/wiki/South_Asian_cuisine,2,"In certain regions, coconut milk is sometimes used in place of which ingredient in a curry?",0,0,0,0,0
https://en.wikivoyage.org/wiki/Southern_Africa,2,"According to the passage, what would be considered bad advice for tourists looking to explore Southern Africa by car?",0,0,0,0,0
https://en.wikivoyage.org/wiki/Stay_safe,1,Which of the following is not mentioned in the passage as a potential danger of leaving your bags unattended?,0,0,0,0,0
https://en.wikivoyage.org/wiki/Stay_safe,2,What is not mentioned in the passage in regard to drug carrying?,0,0,0,0,0
https://en.wikivoyage.org/wiki/Staycation,2,Which of the following should you visit during a staycation if your city is known for its drinking culture?,0,0,0,0,0
https://en.wikivoyage.org/wiki/Streymoy,1,Where are the dove sculptures located?,0,0,0,0,0
https://en.wikivoyage.org/wiki/Studying_abroad,2,Who is most likely to require an extended visa?,0,0,0,0,0
https://en.wikivoyage.org/wiki/Sundarbans_National_Park,2,Which part of the forest lies within Indian territory?,0,0,0,0,0
https://en.wikivoyage.org/wiki/Thimphu,2,What would be a good tip for a tourist looking to travel east from the inter-district bus station?,0,0,0,0,0
https://en.wikivoyage.org/wiki/Tornado_safety,1,"According to the passage, at what point does a funnel become a tornado?",0,0,0,0,0
https://en.wikivoyage.org/wiki/Travel_writing,1,"According to the passage, which of these would be the last step in starting a travel writing business?",0,0,0,0,0
https://en.wikivoyage.org/wiki/Travellers%27_diarrhea,1,In what type of climate are intestinal problems commonly found?,0,0,0,0,0
https://en.wikivoyage.org/wiki/Vancouver,1,"According to the passage, which Vancouver destination would be the least appealing to price-conscious travelers? ",0,0,0,0,0
https://en.wikivoyage.org/wiki/Victoria_Falls,1,"According to the passage, when should travelers visit the Falls if they are seeking unobstructed views?",0,0,0,0,0
https://en.wikivoyage.org/wiki/Victoria_Falls,2,"According to the passage, what is an upside to visiting Victoria Falls between November and March?",0,0,0,0,0
https://en.wikivoyage.org/wiki/Video_recording,1,"According to the passage, which of the following is not recommended when using a drone to film?",0,0,0,0,0
https://en.wikivoyage.org/wiki/Volunteer_travel,1,Who would not benefit from volunteering while traveling?,0,0,0,0,0
https://en.wikivoyage.org/wiki/West_Africa,2,"Based on the area described in the passage, what would be a helpful tip for women travelers?",0,0,0,0,0
