language,link,question_number,question,n_correct,correct_models,wrong_models
eng_Latn,https://en.wikinews.org/wiki/BBC_newsreader_sacked_after_conviction_for_wounding_teenager,2,"Based on the passage, which of the following did not happen to Blake?",3,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it,local_Gemma-4_E4B_Q8_0_think
eng_Latn,https://en.wikinews.org/wiki/Bali_climate_change_conference_begins,1,What will the U.N.’s global warming fund not be used for?,3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
eng_Latn,https://en.wikinews.org/wiki/Doctor_to_be_charged_after_mother%27s_death_in_Ohio,1,How was Dr. Malar Balasubramanian related to Saroja Balasubramanian?,3,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it,local_Gemma-4_E4B_Q8_0_think
eng_Latn,https://en.wikinews.org/wiki/Edmonton_prison_conflict_wounds_eight,1,"According to the passage, who did not interact with the inmates who remained in the yard post-fight?",3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
eng_Latn,https://en.wikinews.org/wiki/Explosion_at_earthquake-damaged_Fukushima_nuclear_power_plant,2,Which of the following is not one of the safety tips suggested to local residents following the incident at the plant?,3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
eng_Latn,https://en.wikinews.org/wiki/FAA:_Metroplex_NextGen_project_in_place_in_north_Texas,2,How does NextGen directly benefit air traffic controllers?,3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
eng_Latn,https://en.wikinews.org/wiki/FBI_recruits_for_%22War_on_Porn%22,1,"According to the passage, what have historians not criticized the FBI for being focused on?",3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
eng_Latn,https://en.wikinews.org/wiki/Former_Yugoslavian_footballer_Stjepan_Bobek_dies_aged_86,2,Which statement about Bobek’s history with Partizan Belgrade is true?,3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
eng_Latn,https://en.wikinews.org/wiki/France_issues_pollution_alert_as_ship_splits_off_Basque_coast,2,"According to the passage, which of the following statements about the Luno’s breakdown is not true?",3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
eng_Latn,https://en.wikinews.org/wiki/French_campaigning_film_director_Ren%C3%A9_Vautier_dies,2,In what decade did Algeria gain independence?,3,anthropic_claude-haiku-4.5|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-sonnet-4.6
eng_Latn,https://en.wikinews.org/wiki/Funeral_of_Pope_John_Paul_II_takes_place,1,Where were televisions screens not set up for the funeral ceremony?,3,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it,local_Gemma-4_E4B_Q8_0_think
eng_Latn,"https://en.wikinews.org/wiki/Hong_Kong_tourists_held_hostage_in_the_Philippines,_nine_killed",1,"According to the passage, who was not taken hostage by Rolando Mendoza?",3,anthropic_claude-haiku-4.5|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-sonnet-4.6
eng_Latn,https://en.wikinews.org/wiki/Hungary%27s_St_Stephen%27s_Day_hit_by_storm:_3_left_dead,1,"According to Armand Versace’s account, what occurred directly before the crowd began to react to the weather?",3,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|local_Gemma-4_E4B_Q8_0_think,google_gemma-4-26b-a4b-it
eng_Latn,https://en.wikinews.org/wiki/Icelandic_Hekla_volcano_shows_signs_of_activity,1,"According to the passage, what could have led to confusion about earthquake activity?",3,anthropic_claude-haiku-4.5|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-sonnet-4.6
eng_Latn,https://en.wikinews.org/wiki/Iraq_Study_Group_Report:_Iraq_could_be_on_a_slide_towards_chaos,2,Which of the following was was not urged by the Iraq Study Group in its report?,3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
eng_Latn,"https://en.wikinews.org/wiki/Militants_bomb_Gaziantep,_Turkey_police_headquarters",1,How many people killed in the attack were not police officers?,3,anthropic_claude-haiku-4.5|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-sonnet-4.6
eng_Latn,https://en.wikinews.org/wiki/Nadal_beats_Raonic_to_reach_Australian_Open_semis,2,"According to the passage, what was the standing of Nadal and Raonic’s match after the first serve?",3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
eng_Latn,https://en.wikinews.org/wiki/New_fossils_from_10_million_year_old_ape_found_in_Ethiopia,1,"According to the passage, where was the split found?",3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
eng_Latn,https://en.wikinews.org/wiki/Oil_spill_in_Alaska_closes_800_miles_of_pipeline,2,Why did the relief valves open?,3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
eng_Latn,https://en.wikinews.org/wiki/Parts_of_New_Orleans_flood_again,2,"During Hurricane Katrina, what occurred in The Ninth Ward?",3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
eng_Latn,https://en.wikinews.org/wiki/Patient_under_evaluation_with_Ebola-like_symptoms_in_Washington_D.C.,1,Which of the following was not confirmed by Hamilton?,3,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it,local_Gemma-4_E4B_Q8_0_think
eng_Latn,https://en.wikinews.org/wiki/President_of_Costa_Rica_contracts_H1N1_swine_flu,1,Which statement does not accurately describe the president’s condition after testing positive for the virus?,3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
eng_Latn,https://en.wikinews.org/wiki/Rare_Middle_East_cyclone_batters_Oman,1,"According to the passage, when was Tropical Cyclone Gonu expected to continue weakening?",3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
eng_Latn,"https://en.wikinews.org/wiki/Red_tide_affects_South_Padre_Island,_Mexico",1,Which of the following is not considered a trait of Karenia brevis?,3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
eng_Latn,https://en.wikinews.org/wiki/Researchers_report_rapid_formation_of_new_bird_species_in_Gal%C3%A1pagos_islands,1,"According to the passage, which of the following took less time than researchers had originally believed?",3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
eng_Latn,https://en.wikinews.org/wiki/Scientists_find_dinosaur_feathers_preserved_in_amber,1,What of these findings is not a result of the feather discovery?,3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
eng_Latn,https://en.wikinews.org/wiki/Senate_questions_Roberts_in_confirmation_hearings,2,Which topic did Roberts feel was too unethical to discuss?,3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
eng_Latn,https://en.wikinews.org/wiki/Seven_caves_found_on_Mars:_NASA,1,What information suggests that The Seven Sisters are caves?,3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
eng_Latn,https://en.wikinews.org/wiki/South_Africa_end_All_Blacks%27_15-game_winning_streak,2,Where will the Springboks’ play their next match?,3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
eng_Latn,"https://en.wikinews.org/wiki/Swiss_woman_gang-raped_in_Madhya_Pradesh,_India",1,"According to the passage, what did not happen to the Swiss woman?",3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
eng_Latn,https://en.wikinews.org/wiki/Toronto_team-led_research_on_Type_1_Diabetes_%27groundbreaking%27,2,"According to the passage, what is Dr. Ur skeptical about?",3,anthropic_claude-haiku-4.5|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-sonnet-4.6
eng_Latn,https://en.wikinews.org/wiki/Tourist_plane_crash_in_Papua_New_Guinea_leaves_thirteen_dead,1,Which of the following statements does not accurately describe the crash of Flight CG4684?,3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
eng_Latn,https://en.wikinews.org/wiki/U.S._President_arrives_in_Singapore,2,When did the president speak about Asia’s trade expansion?,3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
eng_Latn,https://en.wikinews.org/wiki/UK_government_outlines_plans_for_rail_transport,2,What did the government announce?,3,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it,local_Gemma-4_E4B_Q8_0_think
eng_Latn,https://en.wikinews.org/wiki/War_between_top_lawyers_in_Greece,2,Which group of people is not mentioned as being part of the scandal within the Greek legal community?,3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
eng_Latn,https://en.wikinews.org/wiki/West_Indies_wins_the_third_match_of_the_cricket_series_against_India,1,How many wickets were lost by India?,3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
eng_Latn,https://en.wikivoyage.org/wiki/Air_courier,1,When is a companion required to accompany a delivery?,3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
eng_Latn,https://en.wikivoyage.org/wiki/Bed_and_breakfasts,2,"Based on the passage, which of the following is not one of the main points of competition between luxury B&Bs?",3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
eng_Latn,https://en.wikivoyage.org/wiki/Birdwatching,2,"According to the passage, which of the following statements accurately describes bird flu?",3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
eng_Latn,https://en.wikivoyage.org/wiki/Budget_travel,1,"Based on the passage, which of following would not be a recommended tip for traveling on a budget?",3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
eng_Latn,https://en.wikivoyage.org/wiki/Car_camping,1,"According to the passage, what would be helpful for someone planning to camp in their car?",3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
eng_Latn,https://en.wikivoyage.org/wiki/Chile,2,"According to the passage, which of the following did not occur in 1810?",3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
eng_Latn,https://en.wikivoyage.org/wiki/Cook_Islands,2,Which of the following does not accurately describe the Cook Islands?,3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
eng_Latn,https://en.wikivoyage.org/wiki/Culture_shock,2,"According to the passage, re-entry shock might be especially difficult for what kind of traveler?",3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
eng_Latn,https://en.wikivoyage.org/wiki/Deserts,1,"According to the passage, which of the following would be the least dangerous for a desert traveler?",3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
eng_Latn,https://en.wikivoyage.org/wiki/Downhill_snowsports,1,Who could be credited with popularizing skiing as a recreational activity?,3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
eng_Latn,https://en.wikivoyage.org/wiki/East_African_Islands,2,What is not an attribute of the smaller East African islands? ,3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
eng_Latn,https://en.wikivoyage.org/wiki/Ecuador,2,What are Ecuador’s travel requirements not designed for?,3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
eng_Latn,https://en.wikivoyage.org/wiki/Food_and_drink,2,What amenity provided by some supermarkets might appeal to a customer purchasing ready-made food?,3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
eng_Latn,https://en.wikivoyage.org/wiki/French_phrasebook,2,Which of the following is not the same in France as it is in Belgium or Switzerland?,3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
eng_Latn,https://en.wikivoyage.org/wiki/GPS_navigation,1,When would using a standalone GPS device be more convenient than a GPS navigation app?,3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
eng_Latn,https://en.wikivoyage.org/wiki/Gestures,1,"In rural parts of Malaysia, which gesture means “come over”?",3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
eng_Latn,https://en.wikivoyage.org/wiki/Greenland,2,"According to the passage, which of the following is most likely to be problematic for unprepared travelers visiting Greenland?",3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
eng_Latn,https://en.wikivoyage.org/wiki/Guanajuato,2,"According to the passage, which of the following is not found in Jardín de la Unión?",3,anthropic_claude-haiku-4.5|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-sonnet-4.6
eng_Latn,https://en.wikivoyage.org/wiki/Hiking_destinations_in_Norway,2,"According to the passage, which of the following would not be typical for Norway?",3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
eng_Latn,https://en.wikivoyage.org/wiki/Infectious_diseases,2,"According to the passage, what isn’t known to cause an infectious disease?",3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
eng_Latn,https://en.wikivoyage.org/wiki/Jerusalem,1,"According to the passage, which of the following aspects of Jerusalem is the least likely to attract tourism?",3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
eng_Latn,https://en.wikivoyage.org/wiki/Kruger_National_Park,1,"According to the passage, which type of traveler would not benefit from purchasing a Wild Card?",3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
eng_Latn,https://en.wikivoyage.org/wiki/Machu_Picchu,2,Which of the following statements does not accurately reflect the ascent of the Machu Picchu mountain described in the passage?,3,anthropic_claude-haiku-4.5|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-sonnet-4.6
eng_Latn,https://en.wikivoyage.org/wiki/Meteora,2,Which of the following clothing items is not likely to be available to borrow from a monastery? ,3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
eng_Latn,https://en.wikivoyage.org/wiki/Mobile_phones,1,When would a satellite phone not be a viable replacement for a cell phone?,3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
eng_Latn,https://en.wikivoyage.org/wiki/Moldova,2,Which of the following does the Transnistria Republic have that is different from the rest of Moldova?  ,3,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it,local_Gemma-4_E4B_Q8_0_think
eng_Latn,https://en.wikivoyage.org/wiki/Paraguay,1,"Lasting for three centuries, the period of colonization was started by which group?",3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
eng_Latn,https://en.wikivoyage.org/wiki/Paris,2,"According to the passage, which of the following is not considered a stereotypical quality of Parisians?",3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
eng_Latn,https://en.wikivoyage.org/wiki/Regional_coding,2,"According to the passage, which of the following is a lie about region codes is perpetuated by media companies?",3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
eng_Latn,https://en.wikivoyage.org/wiki/Returning_home,2,Which of the following should you know before arriving in your homeland?,3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
eng_Latn,https://en.wikivoyage.org/wiki/Safaris,2,"Based on the passage, which type of animal is a visitor likely to encounter during a safari excursion in a vehicle?",3,anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,anthropic_claude-haiku-4.5
